1	1/1/2024 6:00	1/1/2024 6:15	1	LOB	HAN	1
2	1/1/2024 6:00	1/1/2024 6:30	1	GLA	HAN	1
3	1/1/2024 6:00	1/1/2024 7:30	1	HAD	HAN	1
4	1/1/2024 6:00	1/1/2024 8:30	1	HAP	HAN	1
5	1/1/2024 6:15	1/1/2024 6:30	1	GLA	LOB	1
6	1/1/2024 6:15	1/1/2024 7:30	1	HAD	LOB	1
7	1/1/2024 6:15	1/1/2024 8:30	1	HAP	LOB	1
8	1/1/2024 6:30	1/1/2024 7:30	1	HAD	GLA	1
9	1/1/2024 6:30	1/1/2024 8:30	1	HAP	GLA	1
10	1/1/2024 7:30	1/1/2024 8:30	1	HAP	HAD	1
11	1/2/2024 6:00	1/2/2024 6:15	1	LOB	HAN	1
12	1/2/2024 6:00	1/2/2024 6:30	1	GLA	HAN	1
13	1/2/2024 6:00	1/2/2024 7:30	1	HAD	HAN	1
14	1/2/2024 6:00	1/2/2024 8:30	1	HAP	HAN	1
15	1/2/2024 6:15	1/2/2024 6:30	1	GLA	LOB	1
16	1/2/2024 6:15	1/2/2024 7:30	1	HAD	LOB	1
17	1/2/2024 6:15	1/2/2024 8:30	1	HAP	LOB	1
18	1/2/2024 6:30	1/2/2024 7:30	1	HAD	GLA	1
19	1/2/2024 6:30	1/2/2024 8:30	1	HAP	GLA	1
20	1/2/2024 7:30	1/2/2024 8:30	1	HAP	HAD	1
21	1/3/2024 6:00	1/3/2024 6:15	1	LOB	HAN	1
22	1/3/2024 6:00	1/3/2024 6:30	1	GLA	HAN	1
23	1/3/2024 6:00	1/3/2024 7:30	1	HAD	HAN	1
24	1/3/2024 6:00	1/3/2024 8:30	1	HAP	HAN	1
25	1/3/2024 6:15	1/3/2024 6:30	1	GLA	LOB	1
26	1/3/2024 6:15	1/3/2024 7:30	1	HAD	LOB	1
27	1/3/2024 6:15	1/3/2024 8:30	1	HAP	LOB	1
28	1/3/2024 6:30	1/3/2024 7:30	1	HAD	GLA	1
29	1/3/2024 6:30	1/3/2024 8:30	1	HAP	GLA	1
30	1/3/2024 7:30	1/3/2024 8:30	1	HAP	HAD	1
31	1/4/2024 6:00	1/4/2024 6:15	1	LOB	HAN	1
32	1/4/2024 6:00	1/4/2024 6:30	1	GLA	HAN	1
33	1/4/2024 6:00	1/4/2024 7:30	1	HAD	HAN	1
34	1/4/2024 6:00	1/4/2024 8:30	1	HAP	HAN	1
35	1/4/2024 6:15	1/4/2024 6:30	1	GLA	LOB	1
36	1/4/2024 6:15	1/4/2024 7:30	1	HAD	LOB	1
37	1/4/2024 6:15	1/4/2024 8:30	1	HAP	LOB	1
38	1/4/2024 6:30	1/4/2024 7:30	1	HAD	GLA	1
39	1/4/2024 6:30	1/4/2024 8:30	1	HAP	GLA	1
40	1/4/2024 7:30	1/4/2024 8:30	1	HAP	HAD	1
41	1/5/2024 6:00	1/5/2024 6:15	1	LOB	HAN	1
42	1/5/2024 6:00	1/5/2024 6:30	1	GLA	HAN	1
43	1/5/2024 6:00	1/5/2024 7:30	1	HAD	HAN	1
44	1/5/2024 6:00	1/5/2024 8:30	1	HAP	HAN	1
45	1/5/2024 6:15	1/5/2024 6:30	1	GLA	LOB	1
46	1/5/2024 6:15	1/5/2024 7:30	1	HAD	LOB	1
47	1/5/2024 6:15	1/5/2024 8:30	1	HAP	LOB	1
48	1/5/2024 6:30	1/5/2024 7:30	1	HAD	GLA	1
49	1/5/2024 6:30	1/5/2024 8:30	1	HAP	GLA	1
50	1/5/2024 7:30	1/5/2024 8:30	1	HAP	HAD	1
51	1/6/2024 6:00	1/6/2024 6:15	1	LOB	HAN	1
52	1/6/2024 6:00	1/6/2024 6:30	1	GLA	HAN	1
53	1/6/2024 6:00	1/6/2024 7:30	1	HAD	HAN	1
54	1/6/2024 6:00	1/6/2024 8:30	1	HAP	HAN	1
55	1/6/2024 6:15	1/6/2024 6:30	1	GLA	LOB	1
56	1/6/2024 6:15	1/6/2024 7:30	1	HAD	LOB	1
57	1/6/2024 6:15	1/6/2024 8:30	1	HAP	LOB	1
58	1/6/2024 6:30	1/6/2024 7:30	1	HAD	GLA	1
59	1/6/2024 6:30	1/6/2024 8:30	1	HAP	GLA	1
60	1/6/2024 7:30	1/6/2024 8:30	1	HAP	HAD	1
61	1/7/2024 6:00	1/7/2024 6:15	1	LOB	HAN	1
62	1/7/2024 6:00	1/7/2024 6:30	1	GLA	HAN	1
63	1/7/2024 6:00	1/7/2024 7:30	1	HAD	HAN	1
64	1/7/2024 6:00	1/7/2024 8:30	1	HAP	HAN	1
65	1/7/2024 6:15	1/7/2024 6:30	1	GLA	LOB	1
66	1/7/2024 6:15	1/7/2024 7:30	1	HAD	LOB	1
67	1/7/2024 6:15	1/7/2024 8:30	1	HAP	LOB	1
68	1/7/2024 6:30	1/7/2024 7:30	1	HAD	GLA	1
69	1/7/2024 6:30	1/7/2024 8:30	1	HAP	GLA	1
70	1/7/2024 7:30	1/7/2024 8:30	1	HAP	HAD	1
71	1/8/2024 6:00	1/8/2024 6:15	1	LOB	HAN	1
72	1/8/2024 6:00	1/8/2024 6:30	1	GLA	HAN	1
73	1/8/2024 6:00	1/8/2024 7:30	1	HAD	HAN	1
74	1/8/2024 6:00	1/8/2024 8:30	1	HAP	HAN	1
75	1/8/2024 6:15	1/8/2024 6:30	1	GLA	LOB	1
76	1/8/2024 6:15	1/8/2024 7:30	1	HAD	LOB	1
77	1/8/2024 6:15	1/8/2024 8:30	1	HAP	LOB	1
78	1/8/2024 6:30	1/8/2024 7:30	1	HAD	GLA	1
79	1/8/2024 6:30	1/8/2024 8:30	1	HAP	GLA	1
80	1/8/2024 7:30	1/8/2024 8:30	1	HAP	HAD	1
81	1/9/2024 6:00	1/9/2024 6:15	1	LOB	HAN	1
82	1/9/2024 6:00	1/9/2024 6:30	1	GLA	HAN	1
83	1/9/2024 6:00	1/9/2024 7:30	1	HAD	HAN	1
84	1/9/2024 6:00	1/9/2024 8:30	1	HAP	HAN	1
85	1/9/2024 6:15	1/9/2024 6:30	1	GLA	LOB	1
86	1/9/2024 6:15	1/9/2024 7:30	1	HAD	LOB	1
87	1/9/2024 6:15	1/9/2024 8:30	1	HAP	LOB	1
88	1/9/2024 6:30	1/9/2024 7:30	1	HAD	GLA	1
89	1/9/2024 6:30	1/9/2024 8:30	1	HAP	GLA	1
90	1/9/2024 7:30	1/9/2024 8:30	1	HAP	HAD	1
91	1/10/2024 6:00	1/10/2024 6:15	1	LOB	HAN	1
92	1/10/2024 6:00	1/10/2024 6:30	1	GLA	HAN	1
93	1/10/2024 6:00	1/10/2024 7:30	1	HAD	HAN	1
94	1/10/2024 6:00	1/10/2024 8:30	1	HAP	HAN	1
95	1/10/2024 6:15	1/10/2024 6:30	1	GLA	LOB	1
96	1/10/2024 6:15	1/10/2024 7:30	1	HAD	LOB	1
97	1/10/2024 6:15	1/10/2024 8:30	1	HAP	LOB	1
98	1/10/2024 6:30	1/10/2024 7:30	1	HAD	GLA	1
99	1/10/2024 6:30	1/10/2024 8:30	1	HAP	GLA	1
100	1/10/2024 7:30	1/10/2024 8:30	1	HAP	HAD	1
101	1/11/2024 6:00	1/11/2024 6:15	1	LOB	HAN	1
102	1/11/2024 6:00	1/11/2024 6:30	1	GLA	HAN	1
103	1/11/2024 6:00	1/11/2024 7:30	1	HAD	HAN	1
104	1/11/2024 6:00	1/11/2024 8:30	1	HAP	HAN	1
105	1/11/2024 6:15	1/11/2024 6:30	1	GLA	LOB	1
106	1/11/2024 6:15	1/11/2024 7:30	1	HAD	LOB	1
107	1/11/2024 6:15	1/11/2024 8:30	1	HAP	LOB	1
108	1/11/2024 6:30	1/11/2024 7:30	1	HAD	GLA	1
109	1/11/2024 6:30	1/11/2024 8:30	1	HAP	GLA	1
110	1/11/2024 7:30	1/11/2024 8:30	1	HAP	HAD	1
111	1/12/2024 6:00	1/12/2024 6:15	1	LOB	HAN	1
112	1/12/2024 6:00	1/12/2024 6:30	1	GLA	HAN	1
113	1/12/2024 6:00	1/12/2024 7:30	1	HAD	HAN	1
114	1/12/2024 6:00	1/12/2024 8:30	1	HAP	HAN	1
115	1/12/2024 6:15	1/12/2024 6:30	1	GLA	LOB	1
116	1/12/2024 6:15	1/12/2024 7:30	1	HAD	LOB	1
117	1/12/2024 6:15	1/12/2024 8:30	1	HAP	LOB	1
118	1/12/2024 6:30	1/12/2024 7:30	1	HAD	GLA	1
119	1/12/2024 6:30	1/12/2024 8:30	1	HAP	GLA	1
120	1/12/2024 7:30	1/12/2024 8:30	1	HAP	HAD	1
121	1/13/2024 6:00	1/13/2024 6:15	1	LOB	HAN	1
122	1/13/2024 6:00	1/13/2024 6:30	1	GLA	HAN	1
123	1/13/2024 6:00	1/13/2024 7:30	1	HAD	HAN	1
124	1/13/2024 6:00	1/13/2024 8:30	1	HAP	HAN	1
125	1/13/2024 6:15	1/13/2024 6:30	1	GLA	LOB	1
126	1/13/2024 6:15	1/13/2024 7:30	1	HAD	LOB	1
127	1/13/2024 6:15	1/13/2024 8:30	1	HAP	LOB	1
128	1/13/2024 6:30	1/13/2024 7:30	1	HAD	GLA	1
129	1/13/2024 6:30	1/13/2024 8:30	1	HAP	GLA	1
130	1/13/2024 7:30	1/13/2024 8:30	1	HAP	HAD	1
131	1/14/2024 6:00	1/14/2024 6:15	1	LOB	HAN	1
132	1/14/2024 6:00	1/14/2024 6:30	1	GLA	HAN	1
133	1/14/2024 6:00	1/14/2024 7:30	1	HAD	HAN	1
134	1/14/2024 6:00	1/14/2024 8:30	1	HAP	HAN	1
135	1/14/2024 6:15	1/14/2024 6:30	1	GLA	LOB	1
136	1/14/2024 6:15	1/14/2024 7:30	1	HAD	LOB	1
137	1/14/2024 6:15	1/14/2024 8:30	1	HAP	LOB	1
138	1/14/2024 6:30	1/14/2024 7:30	1	HAD	GLA	1
139	1/14/2024 6:30	1/14/2024 8:30	1	HAP	GLA	1
140	1/14/2024 7:30	1/14/2024 8:30	1	HAP	HAD	1
141	1/15/2024 6:00	1/15/2024 6:15	1	LOB	HAN	1
142	1/15/2024 6:00	1/15/2024 6:30	1	GLA	HAN	1
143	1/15/2024 6:00	1/15/2024 7:30	1	HAD	HAN	1
144	1/15/2024 6:00	1/15/2024 8:30	1	HAP	HAN	1
145	1/15/2024 6:15	1/15/2024 6:30	1	GLA	LOB	1
146	1/15/2024 6:15	1/15/2024 7:30	1	HAD	LOB	1
147	1/15/2024 6:15	1/15/2024 8:30	1	HAP	LOB	1
148	1/15/2024 6:30	1/15/2024 7:30	1	HAD	GLA	1
149	1/15/2024 6:30	1/15/2024 8:30	1	HAP	GLA	1
150	1/15/2024 7:30	1/15/2024 8:30	1	HAP	HAD	1
151	1/16/2024 6:00	1/16/2024 6:15	1	LOB	HAN	1
152	1/16/2024 6:00	1/16/2024 6:30	1	GLA	HAN	1
153	1/16/2024 6:00	1/16/2024 7:30	1	HAD	HAN	1
154	1/16/2024 6:00	1/16/2024 8:30	1	HAP	HAN	1
155	1/16/2024 6:15	1/16/2024 6:30	1	GLA	LOB	1
156	1/16/2024 6:15	1/16/2024 7:30	1	HAD	LOB	1
157	1/16/2024 6:15	1/16/2024 8:30	1	HAP	LOB	1
158	1/16/2024 6:30	1/16/2024 7:30	1	HAD	GLA	1
159	1/16/2024 6:30	1/16/2024 8:30	1	HAP	GLA	1
160	1/16/2024 7:30	1/16/2024 8:30	1	HAP	HAD	1
161	1/17/2024 6:00	1/17/2024 6:15	1	LOB	HAN	1
